history,regime,condition,model_seed,model,context_hidden,message_hidden,context_parameters,message_parameters,best_epoch,train_nll_nats,validation_nll_nats,test_nll_nats,calibration_variance,test_rmse_standardized,test_coverage_50,test_coverage_80,test_coverage_95,gain_bits_per_action
8,own_sensor,limb_loss_sensor_retained,42,context_only,64,62,11201,11285,19,-0.6713575576099566,-0.7261755970593793,-0.0641921907623762,0.08609092980623245,0.4472946226596832,0.5756510416666667,0.7915364583333333,0.88837890625,
8,own_sensor,limb_loss_sensor_retained,42,with_message,64,62,11201,11285,80,-1.0145431538222898,-0.9402893824833112,-0.5177113006035338,0.05610228329896927,0.3217413127422333,0.5481770833333334,0.7777018229166667,0.8853515625,0.6542897707162151
8,own_sensor,limb_loss_sensor_retained,42,with_message_shuffled,64,62,11201,11285,80,-1.0145431538222898,-0.9402893824833112,-0.4850001849351721,0.05610228329896927,0.327395498752594,0.5349934895833334,0.77861328125,0.88837890625,
8,own_sensor,limb_loss_sensor_retained,43,context_only,64,62,11201,11285,80,-1.0854811539753157,-1.0415645352825316,-0.6789716876343346,0.05,0.286163330078125,0.6375651041666667,0.8255533854166667,0.9104166666666667,
8,own_sensor,limb_loss_sensor_retained,43,with_message,64,62,11201,11285,80,-1.020407012036193,-0.948824403741042,-0.43641598490943395,0.05515274032950401,0.3341768980026245,0.53681640625,0.7684895833333333,0.87548828125,-0.34993390946055175
8,own_sensor,limb_loss_sensor_retained,43,with_message_shuffled,64,62,11201,11285,80,-1.020407012036193,-0.948824403741042,-0.4695455856450058,0.05515274032950401,0.32866370677948,0.5317057291666667,0.77060546875,0.8864583333333333,
8,own_sensor,sensor_failure_only,41,context_only,64,62,11201,11285,80,-1.07802570464807,-1.028598998122993,-0.9539302468238885,0.05,0.23322434723377228,0.6693359375,0.8741536458333333,0.9504231770833333,
8,own_sensor,sensor_failure_only,41,with_message,64,62,11201,11285,80,-1.0166519254351964,-0.9403282759207987,-0.8308291139629488,0.05609791353344917,0.2615019381046295,0.6181966145833333,0.8488932291666667,0.9381184895833333,-0.17759739390629115
8,own_sensor,sensor_failure_only,41,with_message_shuffled,64,62,11201,11285,80,-1.0166519254351964,-0.9403282759207987,-0.7917668761582465,0.05609791353344917,0.26975151896476746,0.6166015625,0.8486653645833333,0.9400065104166667,
8,own_sensor,sensor_failure_only,42,context_only,64,62,11201,11285,19,-0.6713575576099566,-0.7261755970593793,-0.14941464892620623,0.08609092980623245,0.4305795133113861,0.600390625,0.8120442708333333,0.9076822916666667,
8,own_sensor,sensor_failure_only,42,with_message,64,62,11201,11285,80,-1.0145431538222898,-0.9402893824833112,-0.8728649744148912,0.05610228329896927,0.2523244023323059,0.6418294270833333,0.8602864583333333,0.9455729166666667,1.0437181969120322
8,own_sensor,sensor_failure_only,42,with_message_shuffled,64,62,11201,11285,80,-1.0145431538222898,-0.9402893824833112,-0.8369467036125642,0.05610228329896927,0.2601879835128784,0.6407552083333333,0.8610026041666666,0.9433919270833333,
8,own_sensor,sensor_failure_only,43,context_only,64,62,11201,11285,80,-1.0854811539753157,-1.0415645352825316,-1.0406945593371397,0.05,0.21381571888923645,0.6831380208333333,0.8913411458333333,0.96083984375,
8,own_sensor,sensor_failure_only,43,with_message,64,62,11201,11285,80,-1.020407012036193,-0.948824403741042,-0.7473609428058636,0.05515274032950401,0.2781640887260437,0.60703125,0.8377604166666667,0.929296875,-0.4231909538956969
8,own_sensor,sensor_failure_only,43,with_message_shuffled,64,62,11201,11285,80,-1.020407012036193,-0.948824403741042,-0.7291147261658306,0.05515274032950401,0.2817586362361908,0.60517578125,0.83388671875,0.9289713541666667,
8,own_sensor,limb_loss_sensor_loss,41,context_only,64,62,11201,11285,80,-1.07802570464807,-1.028598998122993,-0.6429081706716059,0.05,0.2923966348171234,0.6220052083333333,0.8189127604166667,0.9077799479166667,
8,own_sensor,limb_loss_sensor_loss,41,with_message,64,62,11201,11285,80,-1.0166519254351964,-0.9403282759207987,-0.5376958014795307,0.05609791353344917,0.318231999874115,0.55390625,0.7874674479166667,0.8922200520833333,-0.15178936327358566
8,own_sensor,limb_loss_sensor_loss,41,with_message_shuffled,64,62,11201,11285,80,-1.0166519254351964,-0.9403282759207987,-0.4420703633464297,0.05609791353344917,0.33466458320617676,0.5331705729166667,0.77734375,0.8904296875,
8,own_sensor,limb_loss_sensor_loss,42,context_only,64,62,11201,11285,19,-0.6713575576099566,-0.7261755970593793,-0.023496238499945057,0.08609092980623245,0.4550599455833435,0.57275390625,0.7830403645833334,0.8863932291666666,
8,own_sensor,limb_loss_sensor_loss,42,with_message,64,62,11201,11285,80,-1.0145431538222898,-0.9402893824833112,-0.5005998676993191,0.05610228329896927,0.32471132278442383,0.545703125,0.7739583333333333,0.8850911458333334,0.6883150398360638
8,own_sensor,limb_loss_sensor_loss,42,with_message_shuffled,64,62,11201,11285,80,-1.0145431538222898,-0.9402893824833112,-0.47161769267854337,0.05610228329896927,0.32968074083328247,0.5356119791666667,0.775,0.8868815104166666,
8,own_sensor,limb_loss_sensor_loss,43,context_only,64,62,11201,11285,80,-1.0854811539753157,-1.0415645352825316,-0.6750704424685993,0.05,0.2868441641330719,0.6390299479166667,0.826953125,0.9094075520833333,
8,own_sensor,limb_loss_sensor_loss,43,with_message,64,62,11201,11285,80,-1.020407012036193,-0.948824403741042,-0.4170803997664733,0.05515274032950401,0.3373529613018036,0.5376953125,0.7655924479166667,0.8751627604166666,-0.372200955205089
8,own_sensor,limb_loss_sensor_loss,43,with_message_shuffled,64,62,11201,11285,80,-1.020407012036193,-0.948824403741042,-0.44678642333787716,0.05515274032950401,0.3324609398841858,0.53330078125,0.7703450520833334,0.8836263020833334,
8,own_sensor,limb_loss_sensor_loss_cc_dropout,41,context_only,64,62,11201,11285,80,-1.07802570464807,-1.028598998122993,-0.6164658146885892,0.05,0.29688388109207153,0.613671875,0.8144856770833333,0.9056966145833333,
8,own_sensor,limb_loss_sensor_loss_cc_dropout,41,with_message,64,62,11201,11285,80,-1.0166519254351964,-0.9403282759207987,-0.5171995758065556,0.05609791353344917,0.3218247890472412,0.5412434895833333,0.7745768229166666,0.8926432291666667,-0.14321091056280902
8,own_sensor,limb_loss_sensor_loss_cc_dropout,41,with_message_shuffled,64,62,11201,11285,80,-1.0166519254351964,-0.9403282759207987,-0.4227678909150523,0.05609791353344917,0.3378846347332001,0.5239908854166667,0.7707682291666667,0.8890950520833333,
8,own_sensor,limb_loss_sensor_loss_cc_dropout,42,context_only,64,62,11201,11285,19,-0.6713575576099566,-0.7261755970593793,0.000776364166079461,0.08609092980623245,0.4596290588378906,0.56201171875,0.7749674479166667,0.8841796875,
8,own_sensor,limb_loss_sensor_loss_cc_dropout,42,with_message,64,62,11201,11285,80,-1.0145431538222898,-0.9402893824833112,-0.4823501764448765,0.05610228329896927,0.32784926891326904,0.54130859375,0.7693359375,0.88466796875,0.6970042642612666
8,own_sensor,limb_loss_sensor_loss_cc_dropout,42,with_message_shuffled,64,62,11201,11285,80,-1.0145431538222898,-0.9402893824833112,-0.4499938111751039,0.05610228329896927,0.33334019780158997,0.53330078125,0.7742513020833334,0.8859375,
8,own_sensor,limb_loss_sensor_loss_cc_dropout,43,context_only,64,62,11201,11285,80,-1.0854811539753157,-1.0415645352825316,-0.6171984475423695,0.05,0.2967604696750641,0.6017252604166666,0.80703125,0.9037760416666667,
8,own_sensor,limb_loss_sensor_loss_cc_dropout,43,with_message,64,62,11201,11285,80,-1.020407012036193,-0.948824403741042,-0.3832127748760882,0.05515274032950401,0.3428451716899872,0.5162109375,0.7470377604166667,0.8735026041666667,-0.33756996959471236
8,own_sensor,limb_loss_sensor_loss_cc_dropout,43,with_message_shuffled,64,62,11201,11285,80,-1.020407012036193,-0.948824403741042,-0.41554420913348916,0.05515274032950401,0.33760401606559753,0.5182291666666666,0.7603515625,0.8796549479166667,
8,peer_sensor,intact,41,context_only,64,57,11201,11116,80,-0.886148731333512,-0.722338433166938,0.17127793895481616,0.08675416558980942,0.4917357563972473,0.4286997126436782,0.6464394755747126,0.7971443965517241,
8,peer_sensor,intact,41,with_message,64,57,11201,11116,33,-0.5131610590396279,-0.2623030780507737,0.23761463174713066,0.21770676970481873,0.6598315834999084,0.46479885057471265,0.6872306034482759,0.8259698275862069,-0.09570361772044676
8,peer_sensor,intact,41,with_message_shuffled,64,57,11201,11116,33,-0.5131610590396279,-0.2623030780507737,0.5769815416686841,0.21770676970481873,0.7636377811431885,0.36961206896551724,0.6170977011494253,0.7813622485632183,
8,peer_sensor,intact,42,context_only,64,57,11201,11116,80,-0.8400878604286846,-0.6339618990120602,0.34627074343200676,0.10352690517902374,0.5536134243011475,0.4606232040229885,0.6923715876436781,0.8277433548850575,
8,peer_sensor,intact,42,with_message,64,57,11201,11116,80,-0.7454303982871734,-0.488900991274032,0.7720511275368642,0.13837306201457977,0.6980950236320496,0.3955863864942529,0.6271776221264368,0.7494387571839081,-0.6142712486558759
8,peer_sensor,intact,42,with_message_shuffled,64,57,11201,11116,80,-0.7454303982871734,-0.488900991274032,0.4141896244784873,0.13837306201457977,0.6231371164321899,0.38604525862068967,0.6212284482758621,0.7757947198275862,
8,peer_sensor,intact,43,context_only,64,57,11201,11116,80,-0.9069560145406883,-0.7638391221671168,0.3440290426607466,0.07984419167041779,0.506712794303894,0.4069010416666667,0.6388963721264368,0.791015625,
8,peer_sensor,intact,43,with_message,64,57,11201,11116,32,-0.48062188855666055,-0.22884249711908095,0.43768582068376777,0.2327745258808136,0.7369369864463806,0.39491289511494254,0.645159841954023,0.7957525143678161,-0.13511816919945113
8,peer_sensor,intact,43,with_message_shuffled,64,57,11201,11116,32,-0.48062188855666055,-0.22884249711908095,0.6705877335273965,0.2327745258808136,0.807157576084137,0.33405172413793105,0.5878681752873564,0.7693292025862069,
8,peer_sensor,limb_slip_sensor_retained,41,context_only,64,57,11201,11116,80,-0.886148731333512,-0.722338433166938,0.6507125928291191,0.08675416558980942,0.5700789093971252,0.4319642857142857,0.6579166666666667,0.8011011904761904,
8,peer_sensor,limb_slip_sensor_retained,41,with_message,64,57,11201,11116,33,-0.5131610590396279,-0.2623030780507737,0.5354469107511299,0.21770676970481873,0.7517033815383911,0.4669940476190476,0.7043452380952381,0.8237797619047619,0.16629322791859882
8,peer_sensor,limb_slip_sensor_retained,41,with_message_shuffled,64,57,11201,11116,33,-0.5131610590396279,-0.2623030780507737,0.8878747155530278,0.21770676970481873,0.8476495146751404,0.3863690476190476,0.6368154761904762,0.7948511904761905,
8,peer_sensor,limb_slip_sensor_retained,42,context_only,64,57,11201,11116,80,-0.8400878604286846,-0.6339618990120602,1.0917109065999635,0.10352690517902374,0.67884761095047,0.4569940476190476,0.6862797619047619,0.809047619047619,
8,peer_sensor,limb_slip_sensor_retained,42,with_message,64,57,11201,11116,80,-0.7454303982871734,-0.488900991274032,1.124518434515042,0.13837306201457977,0.7647749185562134,0.3838095238095238,0.6149702380952381,0.7443154761904762,-0.04733125782691009
8,peer_sensor,limb_slip_sensor_retained,42,with_message_shuffled,64,57,11201,11116,80,-0.7454303982871734,-0.488900991274032,0.7722595481921296,0.13837306201457977,0.6981363296508789,0.3798511904761905,0.6183333333333333,0.7715773809523809,
8,peer_sensor,limb_slip_sensor_retained,43,context_only,64,57,11201,11116,80,-0.9069560145406883,-0.7638391221671168,1.0725697250792254,0.07984419167041779,0.6108169555664062,0.40157738095238094,0.6335714285714286,0.7781845238095239,
8,peer_sensor,limb_slip_sensor_retained,43,with_message,64,57,11201,11116,32,-0.48062188855666055,-0.22884249711908095,0.7524424253630025,0.2327745258808136,0.8304280042648315,0.4126488095238095,0.6735119047619048,0.8063690476190476,0.46184606775376963
8,peer_sensor,limb_slip_sensor_retained,43,with_message_shuffled,64,57,11201,11116,32,-0.48062188855666055,-0.22884249711908095,0.9833024700585273,0.2327745258808136,0.8927975296974182,0.36666666666666664,0.6261904761904762,0.7890178571428571,
8,peer_sensor,limb_loss_sensor_retained,41,context_only,64,57,11201,11116,80,-0.886148731333512,-0.722338433166938,0.7908420473025707,0.08675416558980942,0.5910190939903259,0.48072916666666665,0.7419270833333333,0.8392903645833333,
8,peer_sensor,limb_loss_sensor_retained,41,with_message,64,57,11201,11116,33,-0.5131610590396279,-0.2623030780507737,0.3197200250876056,0.21770676970481873,0.686387300491333,0.38857421875,0.6705729166666666,0.8603190104166667,0.6796854051031102
8,peer_sensor,limb_loss_sensor_retained,41,with_message_shuffled,64,57,11201,11116,33,-0.5131610590396279,-0.2623030780507737,0.6115543915443594,0.21770676970481873,0.7734314203262329,0.33522135416666665,0.5954752604166667,0.7952799479166667,
8,peer_sensor,limb_loss_sensor_retained,42,context_only,64,57,11201,11116,80,-0.8400878604286846,-0.6339618990120602,2.2907880737371697,0.10352690517902374,0.8420852422714233,0.5037109375,0.74384765625,0.8277669270833333,
8,peer_sensor,limb_loss_sensor_retained,42,with_message,64,57,11201,11116,80,-0.7454303982871734,-0.488900991274032,0.42091754275068544,0.13837306201457977,0.6246293187141418,0.45094401041666665,0.7250651041666667,0.8484049479166667,2.6976529421586135
8,peer_sensor,limb_loss_sensor_retained,42,with_message_shuffled,64,57,11201,11116,80,-0.7454303982871734,-0.488900991274032,0.41438091914914355,0.13837306201457977,0.6231796145439148,0.4412760416666667,0.7267903645833333,0.8543294270833334,
8,peer_sensor,limb_loss_sensor_retained,43,context_only,64,57,11201,11116,80,-0.9069560145406883,-0.7638391221671168,2.176481704900476,0.07984419167041779,0.7412012219429016,0.44947916666666665,0.6942057291666667,0.804296875,
8,peer_sensor,limb_loss_sensor_retained,43,with_message,64,57,11201,11116,32,-0.48062188855666055,-0.22884249711908095,0.6473600440349024,0.2327745258808136,0.8004310131072998,0.42994791666666665,0.7165690104166667,0.8498697916666667,2.2060562370466585
8,peer_sensor,limb_loss_sensor_retained,43,with_message_shuffled,64,57,11201,11116,32,-0.48062188855666055,-0.22884249711908095,0.8658583507418715,0.2327745258808136,0.8616330623626709,0.3860677083333333,0.6752604166666667,0.8398111979166667,
8,peer_sensor,sensor_failure_only,41,context_only,64,57,11201,11116,80,-0.886148731333512,-0.722338433166938,-0.3693667007426907,0.08675416558980942,0.38470467925071716,0.4853515625,0.7690755208333333,0.8966145833333333,
8,peer_sensor,sensor_failure_only,41,with_message,64,57,11201,11116,33,-0.5131610590396279,-0.2623030780507737,-0.043726406768023536,0.21770676970481873,0.5593550205230713,0.47099609375,0.73037109375,0.92275390625,-0.4697996372308765
8,peer_sensor,sensor_failure_only,41,with_message_shuffled,64,57,11201,11116,33,-0.5131610590396279,-0.2623030780507737,0.07144206624909526,0.21770676970481873,0.6025146842002869,0.4025065104166667,0.6864908854166667,0.8905598958333333,
8,peer_sensor,sensor_failure_only,42,context_only,64,57,11201,11116,80,-0.8400878604286846,-0.6339618990120602,-0.2638816309766787,0.10352690517902374,0.4244448244571686,0.49222005208333336,0.7790690104166667,0.8962565104166667,
8,peer_sensor,sensor_failure_only,42,with_message,64,57,11201,11116,80,-0.7454303982871734,-0.488900991274032,-0.1033209645452303,0.13837306201457977,0.4950563609600067,0.4569010416666667,0.7088216145833334,0.85087890625,-0.23164007722247767
8,peer_sensor,sensor_failure_only,42,with_message_shuffled,64,57,11201,11116,80,-0.7454303982871734,-0.488900991274032,-0.21222503473030088,0.13837306201457977,0.4636184275150299,0.46927083333333336,0.7401692708333333,0.9003255208333333,
8,peer_sensor,sensor_failure_only,43,context_only,64,57,11201,11116,80,-0.9069560145406883,-0.7638391221671168,-0.2535007918981646,0.07984419167041779,0.4016706347465515,0.44309895833333335,0.7198567708333333,0.8716145833333333,
8,peer_sensor,sensor_failure_only,43,with_message,64,57,11201,11116,32,-0.48062188855666055,-0.22884249711908095,0.032191616166185384,0.2327745258808136,0.595229983329773,0.43948567708333336,0.7140950520833333,0.9013346354166667,-0.4121670203340638
8,peer_sensor,sensor_failure_only,43,with_message_shuffled,64,57,11201,11116,32,-0.48062188855666055,-0.22884249711908095,0.09616920611600023,0.2327745258808136,0.6197446584701538,0.39557291666666666,0.68984375,0.90009765625,
8,peer_sensor,limb_loss_sensor_loss,41,context_only,64,57,11201,11116,80,-0.886148731333512,-0.722338433166938,0.7891320230248233,0.08675416558980942,0.5907679796218872,0.4876627604166667,0.7465169270833333,0.8396158854166667,
8,peer_sensor,limb_loss_sensor_loss,41,with_message,64,57,11201,11116,33,-0.5131610590396279,-0.2623030780507737,0.3213349275808824,0.21770676970481873,0.6868993043899536,0.39869791666666665,0.6746744791666667,0.8606119791666667,0.6748885497392347
8,peer_sensor,limb_loss_sensor_loss,41,with_message_shuffled,64,57,11201,11116,33,-0.5131610590396279,-0.2623030780507737,0.6072881157072754,0.21770676970481873,0.7722295522689819,0.34270833333333334,0.60126953125,0.7951822916666667,
8,peer_sensor,limb_loss_sensor_loss,42,context_only,64,57,11201,11116,80,-0.8400878604286846,-0.6339618990120602,2.2797943462533024,0.10352690517902374,0.8407325744628906,0.508984375,0.7458658854166667,0.82939453125,
8,peer_sensor,limb_loss_sensor_loss,42,with_message,64,57,11201,11116,80,-0.7454303982871734,-0.488900991274032,0.41941698683518336,0.13837306201457977,0.6242968440055847,0.45660807291666666,0.7275390625,0.8465169270833334,2.683957190614625
8,peer_sensor,limb_loss_sensor_loss,42,with_message_shuffled,64,57,11201,11116,80,-0.7454303982871734,-0.488900991274032,0.41544773314182376,0.13837306201457977,0.6234164237976074,0.44996744791666665,0.7303385416666667,0.8535807291666667,
8,peer_sensor,limb_loss_sensor_loss,43,context_only,64,57,11201,11116,80,-0.9069560145406883,-0.7638391221671168,2.1616886709548586,0.07984419167041779,0.7396059632301331,0.45582682291666665,0.6931315104166667,0.80556640625,
8,peer_sensor,limb_loss_sensor_loss,43,with_message,64,57,11201,11116,32,-0.48062188855666055,-0.22884249711908095,0.6501951837000752,0.2327745258808136,0.8012550473213196,0.43356119791666664,0.7187825520833333,0.8494140625,2.180624158398442
8,peer_sensor,limb_loss_sensor_loss,43,with_message_shuffled,64,57,11201,11116,32,-0.48062188855666055,-0.22884249711908095,0.8654656908773657,0.2327745258808136,0.8615269660949707,0.38938802083333335,0.6790690104166667,0.84013671875,
8,peer_sensor,limb_loss_sensor_loss_cc_dropout,41,context_only,64,57,11201,11116,80,-0.886148731333512,-0.722338433166938,0.9207585984916541,0.08675416558980942,0.609791100025177,0.4720377604166667,0.7305989583333333,0.8326822916666666,
8,peer_sensor,limb_loss_sensor_loss_cc_dropout,41,with_message,64,57,11201,11116,33,-0.5131610590396279,-0.2623030780507737,0.47036229319223627,0.21770676970481873,0.7326112389564514,0.36712239583333334,0.6623372395833333,0.84609375,0.6497845160901816
8,peer_sensor,limb_loss_sensor_loss_cc_dropout,41,with_message_shuffled,64,57,11201,11116,33,-0.5131610590396279,-0.2623030780507737,0.7652348085685233,0.21770676970481873,0.8155431747436523,0.31468098958333335,0.5771809895833333,0.7867838541666666,
8,peer_sensor,limb_loss_sensor_loss_cc_dropout,42,context_only,64,57,11201,11116,80,-0.8400878604286846,-0.6339618990120602,2.3002686634026093,0.10352690517902374,0.843250036239624,0.5000325520833333,0.7236328125,0.8225260416666667,
8,peer_sensor,limb_loss_sensor_loss_cc_dropout,42,with_message,64,57,11201,11116,80,-0.7454303982871734,-0.488900991274032,0.4091658713269097,0.13837306201457977,0.6220205426216125,0.45504557291666664,0.73017578125,0.8490234375,2.728284619938884
8,peer_sensor,limb_loss_sensor_loss_cc_dropout,42,with_message_shuffled,64,57,11201,11116,80,-0.7454303982871734,-0.488900991274032,0.41466788984956005,0.13837306201457977,0.6232433319091797,0.4365234375,0.7245442708333333,0.8546875,
8,peer_sensor,limb_loss_sensor_loss_cc_dropout,43,context_only,64,57,11201,11116,80,-0.9069560145406883,-0.7638391221671168,2.18704177066107,0.07984419167041779,0.7423378825187683,0.45335286458333335,0.6846028645833333,0.7930013020833333,
8,peer_sensor,limb_loss_sensor_loss_cc_dropout,43,with_message,64,57,11201,11116,32,-0.48062188855666055,-0.22884249711908095,0.7824704599421755,0.2327745258808136,0.8388028740882874,0.39990234375,0.7022135416666667,0.84072265625,2.0263680645490605
8,peer_sensor,limb_loss_sensor_loss_cc_dropout,43,with_message_shuffled,64,57,11201,11116,32,-0.48062188855666055,-0.22884249711908095,1.000008632115507,0.2327745258808136,0.8971427083015442,0.361328125,0.6630859375,0.8359049479166667,
