regime,seed,split,task,condition,limb,retained_strength,loss,excess_loss
sensor_comm,9105,OOS,s_rl,L3,3,0.5,0.026200105748449373,-0.003822209262521699
sensor_comm,9105,OOS,s_rl,L3,3,0.0,0.035957185332974755,0.0059348703220036825
sensor_comm,9105,OOS,s_rl,L4,4,0.5,0.056032281152478006,0.026009966141506934
sensor_comm,9105,OOS,s_rl,L4,4,0.0,0.20598939360097374,0.17596707859000266
sensor_comm,9105,OOS,sine,intact,0,1.0,0.022712996909020233,0.0
sensor_comm,9105,OOS,sine,L1,1,0.5,0.0347963153273332,0.012083318418312963
sensor_comm,9105,OOS,sine,L1,1,0.0,0.10208641197129421,0.07937341506227398
sensor_comm,9105,OOS,sine,L2,2,0.5,0.057953779152043826,0.03524078224302359
sensor_comm,9105,OOS,sine,L2,2,0.0,0.1483116146803775,0.12559861777135728
sensor_comm,9105,OOS,sine,L3,3,0.5,0.02142053886298195,-0.001292458046038284
sensor_comm,9105,OOS,sine,L3,3,0.0,0.03195733247658807,0.00924433556756784
sensor_comm,9105,OOS,sine,L4,4,0.5,0.048732230797881325,0.02601923388886109
sensor_comm,9105,OOS,sine,L4,4,0.0,0.23192853846562814,0.2092155415566079
sensor_comm,9105,OOS,chirp,intact,0,1.0,0.03611122803579841,0.0
sensor_comm,9105,OOS,chirp,L1,1,0.5,0.043256431449917636,0.007145203414119228
sensor_comm,9105,OOS,chirp,L1,1,0.0,0.10268687849120266,0.06657565045540426
sensor_comm,9105,OOS,chirp,L2,2,0.5,0.07226058245452069,0.03614935441872228
sensor_comm,9105,OOS,chirp,L2,2,0.0,0.1623074372308986,0.1261962091951002
sensor_comm,9105,OOS,chirp,L3,3,0.5,0.035489646353216504,-0.0006215816825819037
sensor_comm,9105,OOS,chirp,L3,3,0.0,0.0413176913840729,0.005206463348274494
sensor_comm,9105,OOS,chirp,L4,4,0.5,0.061527755643691076,0.025416527607892668
sensor_comm,9105,OOS,chirp,L4,4,0.0,0.24047154460080267,0.20436031656500425
sensor_comm,9105,OOS,left,intact,0,1.0,0.0678258201265467,0.0
sensor_comm,9105,OOS,left,L1,1,0.5,0.0501463328292203,-0.0176794872973264
sensor_comm,9105,OOS,left,L1,1,0.0,0.05679427527987342,-0.011031544846673277
sensor_comm,9105,OOS,left,L2,2,0.5,0.08542881077422254,0.017602990647675842
sensor_comm,9105,OOS,left,L2,2,0.0,0.15169775442439806,0.08387193429785136
sensor_comm,9105,OOS,left,L3,3,0.5,0.05096966426400962,-0.01685615586253708
sensor_comm,9105,OOS,left,L3,3,0.0,0.105771153038508,0.037945332911961296
sensor_comm,9105,OOS,left,L4,4,0.5,0.05888687199137735,-0.00893894813516935
sensor_comm,9105,OOS,left,L4,4,0.0,0.08260423416532833,0.014778414038781634
sensor_comm,9105,OOS,right,intact,0,1.0,0.056059102018906126,0.0
sensor_comm,9105,OOS,right,L1,1,0.5,0.1277116314899847,0.07165252947107859
sensor_comm,9105,OOS,right,L1,1,0.0,0.282381853104823,0.22632275108591687
sensor_comm,9105,OOS,right,L2,2,0.5,0.07954949905604894,0.023490397037142813
sensor_comm,9105,OOS,right,L2,2,0.0,0.18003596693606974,0.12397686491716362
sensor_comm,9105,OOS,right,L3,3,0.5,0.050395792601996885,-0.0056633094169092416
sensor_comm,9105,OOS,right,L3,3,0.0,0.14217448271059915,0.08611538069169303
sensor_comm,9105,OOS,right,L4,4,0.5,0.22055710005446336,0.16449799803555723
sensor_comm,9105,OOS,right,L4,4,0.0,0.7020844676533186,0.6460253656344124
sensor_comm,9106,ID,straight,intact,0,1.0,0.0031259482035384165,0.0
sensor_comm,9106,ID,straight,L1,1,0.5,0.0027177776138069963,-0.0004081705897314202
sensor_comm,9106,ID,straight,L1,1,0.0,0.017993855370641368,0.014867907167102951
sensor_comm,9106,ID,straight,L2,2,0.5,0.018712093712639762,0.015586145509101345
sensor_comm,9106,ID,straight,L2,2,0.0,0.10388982195698238,0.10076387375344396
sensor_comm,9106,ID,straight,L3,3,0.5,0.021644927332466726,0.01851897912892831
sensor_comm,9106,ID,straight,L3,3,0.0,0.34250994976382165,0.33938400156028325
sensor_comm,9106,ID,straight,L4,4,0.5,0.003496638042884187,0.0003706898393457704
sensor_comm,9106,ID,straight,L4,4,0.0,0.01577229805034134,0.012646349846802922
sensor_comm,9106,ID,left,intact,0,1.0,0.03045620979556405,0.0
sensor_comm,9106,ID,left,L1,1,0.5,0.024748838759136943,-0.005707371036427107
sensor_comm,9106,ID,left,L1,1,0.0,0.029656482090537124,-0.0007997277050269258
sensor_comm,9106,ID,left,L2,2,0.5,0.056194089012525726,0.025737879216961676
sensor_comm,9106,ID,left,L2,2,0.0,0.1657357937037952,0.13527958390823117
sensor_comm,9106,ID,left,L3,3,0.5,0.023325435001198942,-0.007130774794365108
sensor_comm,9106,ID,left,L3,3,0.0,0.3041925289943262,0.2737363191987621
sensor_comm,9106,ID,left,L4,4,0.5,0.02345528519805339,-0.007000924597510661
sensor_comm,9106,ID,left,L4,4,0.0,0.03498132636532117,0.004525116569757119
sensor_comm,9106,ID,right,intact,0,1.0,0.020504913323508664,0.0
sensor_comm,9106,ID,right,L1,1,0.5,0.02497072883726235,0.004465815513753687
sensor_comm,9106,ID,right,L1,1,0.0,0.05062144458588216,0.030116531262373493
sensor_comm,9106,ID,right,L2,2,0.5,0.024939428246556542,0.004434514923047878
sensor_comm,9106,ID,right,L2,2,0.0,0.08472840968174114,0.06422349635823248
sensor_comm,9106,ID,right,L3,3,0.5,0.06094910081577498,0.04044418749226632
sensor_comm,9106,ID,right,L3,3,0.0,0.4195283674427347,0.399023454119226
sensor_comm,9106,ID,right,L4,4,0.5,0.021962643004495165,0.0014577296809865012
sensor_comm,9106,ID,right,L4,4,0.0,0.02796133497614011,0.007456421652631447
sensor_comm,9106,OOS,s_lr,intact,0,1.0,0.022052311251698507,0.0
sensor_comm,9106,OOS,s_lr,L1,1,0.5,0.020811465722455947,-0.0012408455292425603
sensor_comm,9106,OOS,s_lr,L1,1,0.0,0.03639091382566171,0.014338602573963202
sensor_comm,9106,OOS,s_lr,L2,2,0.5,0.03987250253093502,0.017820191279236515
sensor_comm,9106,OOS,s_lr,L2,2,0.0,0.12634832005932325,0.10429600880762474
sensor_comm,9106,OOS,s_lr,L3,3,0.5,0.035418342047916225,0.013366030796217718
sensor_comm,9106,OOS,s_lr,L3,3,0.0,0.3661715916064824,0.3441192803547839
sensor_comm,9106,OOS,s_lr,L4,4,0.5,0.020254820134090464,-0.0017974911176080431
sensor_comm,9106,OOS,s_lr,L4,4,0.0,0.035625445459298924,0.013573134207600417
sensor_comm,9106,OOS,s_rl,intact,0,1.0,0.019172573750254232,0.0
sensor_comm,9106,OOS,s_rl,L1,1,0.5,0.019586949049343817,0.0004143752990895845
sensor_comm,9106,OOS,s_rl,L1,1,0.0,0.03508725247543239,0.015914678725178155
sensor_comm,9106,OOS,s_rl,L2,2,0.5,0.032747840226264965,0.013575266476010733
sensor_comm,9106,OOS,s_rl,L2,2,0.0,0.11749532795243506,0.09832275420218083
sensor_comm,9106,OOS,s_rl,L3,3,0.5,0.04150083843106106,0.022328264680806828
sensor_comm,9106,OOS,s_rl,L3,3,0.0,0.3589138474155657,0.3397412736653115
sensor_comm,9106,OOS,s_rl,L4,4,0.5,0.019784977637726076,0.0006124038874718435
sensor_comm,9106,OOS,s_rl,L4,4,0.0,0.03514696832357637,0.015974394573322136
sensor_comm,9106,OOS,sine,intact,0,1.0,0.014988380353264587,0.0
sensor_comm,9106,OOS,sine,L1,1,0.5,0.013945701269348788,-0.0010426790839157991
sensor_comm,9106,OOS,sine,L1,1,0.0,0.029086357588120795,0.014097977234856209
sensor_comm,9106,OOS,sine,L2,2,0.5,0.031898763530555097,0.01691038317729051
sensor_comm,9106,OOS,sine,L2,2,0.0,0.11664743524913188,0.1016590548958673
sensor_comm,9106,OOS,sine,L3,3,0.5,0.028047281437421176,0.01305890108415659
sensor_comm,9106,OOS,sine,L3,3,0.0,0.3336416714410707,0.3186532910878061
sensor_comm,9106,OOS,sine,L4,4,0.5,0.014369401893809437,-0.0006189784594551502
sensor_comm,9106,OOS,sine,L4,4,0.0,0.02550294079308466,0.010514560439820072
sensor_comm,9106,OOS,chirp,intact,0,1.0,0.021936835975133902,0.0
sensor_comm,9106,OOS,chirp,L1,1,0.5,0.02065750918423439,-0.0012793267908995133
sensor_comm,9106,OOS,chirp,L1,1,0.0,0.03522572218619699,0.013288886211063087
sensor_comm,9106,OOS,chirp,L2,2,0.5,0.04293371699520572,0.020996881020071818
sensor_comm,9106,OOS,chirp,L2,2,0.0,0.1353602272311396,0.1134233912560057
sensor_comm,9106,OOS,chirp,L3,3,0.5,0.03592912429874066,0.013992288323606755
sensor_comm,9106,OOS,chirp,L3,3,0.0,0.33692279817630655,0.31498596220117264
sensor_comm,9106,OOS,chirp,L4,4,0.5,0.025360739746831694,0.0034239037716977914
sensor_comm,9106,OOS,chirp,L4,4,0.0,0.036856499920051876,0.014919663944917973
sensor_comm,9106,OOS,left,intact,0,1.0,0.06674039606969966,0.0
sensor_comm,9106,OOS,left,L1,1,0.5,0.06476904615663932,-0.001971349913060333
sensor_comm,9106,OOS,left,L1,1,0.0,0.0796198110307208,0.012879414961021143
sensor_comm,9106,OOS,left,L2,2,0.5,0.11908344174563158,0.052343045675931926
sensor_comm,9106,OOS,left,L2,2,0.0,0.27448751587236564,0.20774711980266597
sensor_comm,9106,OOS,left,L3,3,0.5,0.060292216544049405,-0.006448179525650251
sensor_comm,9106,OOS,left,L3,3,0.0,0.3923907652833978,0.3256503692136981
sensor_comm,9106,OOS,left,L4,4,0.5,0.05352794935509509,-0.013212446714604566
sensor_comm,9106,OOS,left,L4,4,0.0,0.047885939682976365,-0.01885445638672329
sensor_comm,9106,OOS,right,intact,0,1.0,0.05044702039687393,0.0
sensor_comm,9106,OOS,right,L1,1,0.5,0.048869869169126064,-0.001577151227747868
sensor_comm,9106,OOS,right,L1,1,0.0,0.061291627423181935,0.010844607026308004
sensor_comm,9106,OOS,right,L2,2,0.5,0.034934821730687654,-0.015512198666186278
sensor_comm,9106,OOS,right,L2,2,0.0,0.05928499806063191,0.008837977663757976
sensor_comm,9106,OOS,right,L3,3,0.5,0.08537841344151587,0.034931393044641934
sensor_comm,9106,OOS,right,L3,3,0.0,0.39744427430702506,0.3469972539101511
sensor_comm,9106,OOS,right,L4,4,0.5,0.05317931032872843,0.002732289931854495
sensor_comm,9106,OOS,right,L4,4,0.0,0.06333115392419844,0.01288413352732451
