regime,seed,task,cc_gain,cc_mode,limb_condition,always_late_path_error,disrupted_late_path_error,retention_ratio
capacity,9106,sine,0.1,stuck,intact,0.3378173007554833,0.35290092741253937,0.9572581835710978
capacity,9106,sine,0.1,stuck,L4 failure,1.4931409039929888,1.5346615227278293,0.9729447711303543
capacity,9106,sine,0.1,stuck,L4 slip,0.6857273676892935,0.6798520533164562,1.0086420484341798
capacity,9106,sine,0.2,dropout,intact,0.35034756865523276,0.40824420366230757,0.8581813667219489
capacity,9106,sine,0.2,dropout,L4 failure,1.1338429439667714,1.307031917992297,0.8674944569895758
capacity,9106,sine,0.2,dropout,L4 slip,0.4815733713305518,0.48631623567717686,0.9902473658112179
capacity,9106,sine,0.2,intermittent,intact,0.35034756865523276,0.4218662656233514,0.8304706898940063
capacity,9106,sine,0.2,intermittent,L4 failure,1.1338429439667714,1.7032852398830456,0.6656800149601635
capacity,9106,sine,0.2,intermittent,L4 slip,0.4815733713305518,0.8722987871532716,0.5520738747123061
capacity,9106,sine,0.2,delayed,intact,0.35034756865523276,0.3794804206375772,0.9232296308373502
capacity,9106,sine,0.2,delayed,L4 failure,1.1338429439667714,1.152899836810569,0.9834704696493692
capacity,9106,sine,0.2,delayed,L4 slip,0.4815733713305518,0.49032867360341664,0.9821440133033169
capacity,9106,sine,0.2,noisy,intact,0.35034756865523276,0.360715683234251,0.9712568234182234
capacity,9106,sine,0.2,noisy,L4 failure,1.1338429439667714,1.115049339152967,1.016854505136141
capacity,9106,sine,0.2,noisy,L4 slip,0.4815733713305518,0.48047071193766655,1.002294956519698
capacity,9106,sine,0.2,stuck,intact,0.35034756865523276,0.4771286308493101,0.7342832645184142
capacity,9106,sine,0.2,stuck,L4 failure,1.1338429439667714,1.1455463711972753,0.9897835412648796
capacity,9106,sine,0.2,stuck,L4 slip,0.4815733713305518,0.5054998646036475,0.9526676564159795
capacity,9106,sine,0.4,dropout,intact,0.32837763571778933,0.7191605252537568,0.4566124310033852
capacity,9106,sine,0.4,dropout,L4 failure,0.940269848366334,0.9850179683329724,0.9545712652913638
capacity,9106,sine,0.4,dropout,L4 slip,0.4299001213820137,0.5385381757383711,0.7982723245062292
capacity,9106,sine,0.4,intermittent,intact,0.32837763571778933,0.3227851949679936,1.0173255800977805
capacity,9106,sine,0.4,intermittent,L4 failure,0.940269848366334,1.334253313883676,0.7047161424163488
capacity,9106,sine,0.4,intermittent,L4 slip,0.4299001213820137,0.6041048609675798,0.7116316208637246
capacity,9106,sine,0.4,delayed,intact,0.32837763571778933,0.3926909074045928,0.8362241893710542
capacity,9106,sine,0.4,delayed,L4 failure,0.940269848366334,0.9274743446167871,1.0137960729844595
capacity,9106,sine,0.4,delayed,L4 slip,0.4299001213820137,0.4477324236888315,0.9601719657470887
capacity,9106,sine,0.4,noisy,intact,0.32837763571778933,0.33416190743279356,0.9826902121805503
capacity,9106,sine,0.4,noisy,L4 failure,0.940269848366334,0.9422071552871429,0.9979438630773096
capacity,9106,sine,0.4,noisy,L4 slip,0.4299001213820137,0.449072414786567,0.95730690023865
capacity,9106,sine,0.4,stuck,intact,0.32837763571778933,0.5141876608412799,0.6386338310423855
capacity,9106,sine,0.4,stuck,L4 failure,0.940269848366334,0.9269718189331526,1.0143456674319247
capacity,9106,sine,0.4,stuck,L4 slip,0.4299001213820137,0.5014615836777312,0.8572942282619458
capacity,9106,sine,1.0,dropout,intact,0.29631697204919305,0.5318861511195687,0.5571060111745241
capacity,9106,sine,1.0,dropout,L4 failure,0.956738557188318,0.9631314125030765,0.9933624267345365
capacity,9106,sine,1.0,dropout,L4 slip,0.46685122244248,0.49103492040431773,0.9507495354059038
capacity,9106,sine,1.0,intermittent,intact,0.29631697204919305,0.36454024548386654,0.8128511891900483
capacity,9106,sine,1.0,intermittent,L4 failure,0.956738557188318,0.9656666088696992,0.9907545196247063
capacity,9106,sine,1.0,intermittent,L4 slip,0.46685122244248,0.47630031209869,0.98016148758212
capacity,9106,sine,1.0,delayed,intact,0.29631697204919305,0.33096984861638135,0.8952989926059592
capacity,9106,sine,1.0,delayed,L4 failure,0.956738557188318,0.962120973002557,0.9944056766609695
capacity,9106,sine,1.0,delayed,L4 slip,0.46685122244248,0.4845299119704066,0.9635137293051035
capacity,9106,sine,1.0,noisy,intact,0.29631697204919305,0.38817311308737856,0.7633629482794484
capacity,9106,sine,1.0,noisy,L4 failure,0.956738557188318,1.0457566421460314,0.9148768639183238
capacity,9106,sine,1.0,noisy,L4 slip,0.46685122244248,0.5870066785884592,0.7953081957518608
capacity,9106,sine,1.0,stuck,intact,0.29631697204919305,0.5211415901143348,0.5685920634048478
capacity,9106,sine,1.0,stuck,L4 failure,0.956738557188318,1.0230055091048753,0.9352232697411956
capacity,9106,sine,1.0,stuck,L4 slip,0.46685122244248,0.6182773258495514,0.7550838481760551
capacity,9106,chirp,0.0,dropout,intact,1.2184012286748973,1.2184012286748973,1.0
capacity,9106,chirp,0.0,dropout,L4 failure,2.4913721233149517,2.4913721233149517,1.0
capacity,9106,chirp,0.0,dropout,L4 slip,1.6949873236913728,1.6949873236913728,1.0
capacity,9106,chirp,0.0,intermittent,intact,1.2184012286748973,1.2184012286748973,1.0
capacity,9106,chirp,0.0,intermittent,L4 failure,2.4913721233149517,2.4913721233149517,1.0
capacity,9106,chirp,0.0,intermittent,L4 slip,1.6949873236913728,1.6949873236913728,1.0
capacity,9106,chirp,0.0,delayed,intact,1.2184012286748973,1.2184012286748973,1.0
capacity,9106,chirp,0.0,delayed,L4 failure,2.4913721233149517,2.4913721233149517,1.0
capacity,9106,chirp,0.0,delayed,L4 slip,1.6949873236913728,1.6949873236913728,1.0
capacity,9106,chirp,0.0,noisy,intact,1.2184012286748973,1.2184012286748973,1.0
capacity,9106,chirp,0.0,noisy,L4 failure,2.4913721233149517,2.4913721233149517,1.0
capacity,9106,chirp,0.0,noisy,L4 slip,1.6949873236913728,1.6949873236913728,1.0
capacity,9106,chirp,0.0,stuck,intact,1.2184012286748973,1.2184012286748973,1.0
capacity,9106,chirp,0.0,stuck,L4 failure,2.4913721233149517,2.4913721233149517,1.0
capacity,9106,chirp,0.0,stuck,L4 slip,1.6949873236913728,1.6949873236913728,1.0
capacity,9106,chirp,0.025,dropout,intact,0.9651309867411715,1.0387009825228908,0.9291711502929112
capacity,9106,chirp,0.025,dropout,L4 failure,2.2213412914440576,2.3219474265038187,0.9566716567690575
capacity,9106,chirp,0.025,dropout,L4 slip,1.4200254999335677,1.5128856772406043,0.9386204928078856
capacity,9106,chirp,0.025,intermittent,intact,0.9651309867411715,1.128947903061746,0.8548941754740876
capacity,9106,chirp,0.025,intermittent,L4 failure,2.2213412914440576,2.3985026953789186,0.9261366667312113
capacity,9106,chirp,0.025,intermittent,L4 slip,1.4200254999335677,1.600658783069686,0.8871506625605077
capacity,9106,chirp,0.025,delayed,intact,0.9651309867411715,0.9825622639512428,0.9822593663021683
capacity,9106,chirp,0.025,delayed,L4 failure,2.2213412914440576,2.2441582908690845,0.9898327138874903
capacity,9106,chirp,0.025,delayed,L4 slip,1.4200254999335677,1.4409545547721003,0.9854755621756283
capacity,9106,chirp,0.025,noisy,intact,0.9651309867411715,0.9584172604063074,1.007005014008218
capacity,9106,chirp,0.025,noisy,L4 failure,2.2213412914440576,2.2162933491215475,1.0022776508012854
capacity,9106,chirp,0.025,noisy,L4 slip,1.4200254999335677,1.4152759220292173,1.0033559377577346
capacity,9106,chirp,0.025,stuck,intact,0.9651309867411715,0.9703533329334654,0.994618098361649
capacity,9106,chirp,0.025,stuck,L4 failure,2.2213412914440576,2.2456791343571254,0.9891623685054922
capacity,9106,chirp,0.025,stuck,L4 slip,1.4200254999335677,1.4357120809130677,0.9890740064195017
capacity,9106,chirp,0.05,dropout,intact,0.760366017818612,0.8762636496666938,0.8677365746118009
capacity,9106,chirp,0.05,dropout,L4 failure,1.9818004912585507,2.1656438552718464,0.9151091424539801
capacity,9106,chirp,0.05,dropout,L4 slip,1.1914468704767476,1.3464134247674062,0.8849041821478947
capacity,9106,chirp,0.05,intermittent,intact,0.760366017818612,1.044950951507856,0.7276571371330011
capacity,9106,chirp,0.05,intermittent,L4 failure,1.9818004912585507,2.3083793529050096,0.8585246132809707
capacity,9106,chirp,0.05,intermittent,L4 slip,1.1914468704767476,1.5113498822290876,0.7883329230948722
capacity,9106,chirp,0.05,delayed,intact,0.760366017818612,0.7861290350590346,0.9672280044477839
capacity,9106,chirp,0.05,delayed,L4 failure,1.9818004912585507,2.021023528951033,0.9805924883453285
capacity,9106,chirp,0.05,delayed,L4 slip,1.1914468704767476,1.2239679464907798,0.9734297976452138
capacity,9106,chirp,0.05,noisy,intact,0.760366017818612,0.7489412799597763,1.015254517496284
capacity,9106,chirp,0.05,noisy,L4 failure,1.9818004912585507,1.9723150642491902,1.0048092858901179
capacity,9106,chirp,0.05,noisy,L4 slip,1.1914468704767476,1.1829428777478121,1.007188844777633
capacity,9106,chirp,0.05,stuck,intact,0.760366017818612,0.7603725193218288,0.9999914495815517
capacity,9106,chirp,0.05,stuck,L4 failure,1.9818004912585507,2.0262030835920335,0.9780858134640846
capacity,9106,chirp,0.05,stuck,L4 slip,1.1914468704767476,1.2096230426727312,0.9849736888644066
capacity,9106,chirp,0.1,dropout,intact,0.500903542196894,0.6059432305459819,0.8266509417813903
capacity,9106,chirp,0.1,dropout,L4 failure,1.608558658761671,1.8907717962260464,0.8507418303849947
capacity,9106,chirp,0.1,dropout,L4 slip,0.8614177930016342,1.0594945415463335,0.8130459943138489
capacity,9106,chirp,0.1,intermittent,intact,0.500903542196894,0.8930156955358399,0.5609123610042877
capacity,9106,chirp,0.1,intermittent,L4 failure,1.608558658761671,2.1378104982224624,0.7524327624451037
capacity,9106,chirp,0.1,intermittent,L4 slip,0.8614177930016342,1.3477274672323563,0.6391631942996682
capacity,9106,chirp,0.1,delayed,intact,0.500903542196894,0.5246000779500385,0.9548293323825978
capacity,9106,chirp,0.1,delayed,L4 failure,1.608558658761671,1.6603537177298038,0.9688048044130307
capacity,9106,chirp,0.1,delayed,L4 slip,0.8614177930016342,0.8973654476880142,0.9599408972353504
capacity,9106,chirp,0.1,noisy,intact,0.500903542196894,0.48798054282404973,1.0264826119870603
capacity,9106,chirp,0.1,noisy,L4 failure,1.608558658761671,1.5905695637231143,1.0113098448812567
capacity,9106,chirp,0.1,noisy,L4 slip,0.8614177930016342,0.8505150413632279,1.012818999204213
capacity,9106,chirp,0.1,stuck,intact,0.500903542196894,0.5005165426064118,1.0007732003990657
capacity,9106,chirp,0.1,stuck,L4 failure,1.608558658761671,1.6640938164809718,0.966627387729413
capacity,9106,chirp,0.1,stuck,L4 slip,0.8614177930016342,0.8634379673451242,0.9976603132826072
capacity,9106,chirp,0.2,dropout,intact,0.4418290663249156,0.37714175519310517,1.1715198867298293
capacity,9106,chirp,0.2,dropout,L4 failure,1.1997874581080634,1.477408558577375,0.812089148355389
capacity,9106,chirp,0.2,dropout,L4 slip,0.5965101344194762,0.6684460623455317,0.8923833470218416
capacity,9106,chirp,0.2,intermittent,intact,0.4418290663249156,0.6531446738037102,0.6764643180075883
capacity,9106,chirp,0.2,intermittent,L4 failure,1.1997874581080634,1.8420571337433542,0.6513302091069801
capacity,9106,chirp,0.2,intermittent,L4 slip,0.5965101344194762,1.078026696722025,0.5533352153831582
capacity,9106,chirp,0.2,delayed,intact,0.4418290663249156,0.46808947748524987,0.9438987364095109
capacity,9106,chirp,0.2,delayed,L4 failure,1.1997874581080634,1.2374714664119053,0.9695475739629714
capacity,9106,chirp,0.2,delayed,L4 slip,0.5965101344194762,0.6194470915539696,0.9629718866272294
capacity,9106,chirp,0.2,noisy,intact,0.4418290663249156,0.4403419527084139,1.0033771790476806
capacity,9106,chirp,0.2,noisy,L4 failure,1.1997874581080634,1.1810652461172304,1.015851970966365
capacity,9106,chirp,0.2,noisy,L4 slip,0.5965101344194762,0.5924629806514293,1.0068310660753805
capacity,9106,chirp,0.2,stuck,intact,0.4418290663249156,0.582345014605599,0.7587067034894259
capacity,9106,chirp,0.2,stuck,L4 failure,1.1997874581080634,1.2155961451018702,0.986995115888195
capacity,9106,chirp,0.2,stuck,L4 slip,0.5965101344194762,0.638225109996422,0.9346390874887708
capacity,9106,chirp,0.4,dropout,intact,0.4856576987886232,0.645376070798385,0.7525189122488278
capacity,9106,chirp,0.4,dropout,L4 failure,0.963501342271446,1.0570594760291059,0.9114920816857767
capacity,9106,chirp,0.4,dropout,L4 slip,0.5543362695946323,0.5493647554723952,1.0090495687477479
capacity,9106,chirp,0.4,intermittent,intact,0.4856576987886232,0.44385692442539054,1.0941762357709013
capacity,9106,chirp,0.4,intermittent,L4 failure,0.963501342271446,1.4325300309561304,0.672587185923331
capacity,9106,chirp,0.4,intermittent,L4 slip,0.5543362695946323,0.7453597306976297,0.7437164187496333
capacity,9106,chirp,0.4,delayed,intact,0.4856576987886232,0.5539814538652387,0.8766677934795343
capacity,9106,chirp,0.4,delayed,L4 failure,0.963501342271446,0.9755724949461004,0.9876265959350142
capacity,9106,chirp,0.4,delayed,L4 slip,0.5543362695946323,0.5965919946765068,0.9291714849362217
capacity,9106,chirp,0.4,noisy,intact,0.4856576987886232,0.4789054327440687,1.0140993724081702
capacity,9106,chirp,0.4,noisy,L4 failure,0.963501342271446,0.9621364373793991,1.0014186188559333
capacity,9106,chirp,0.4,noisy,L4 slip,0.5543362695946323,0.5595625825482287,0.9906600028011239
capacity,9106,chirp,0.4,stuck,intact,0.4856576987886232,0.8391842346184291,0.578725956415814
capacity,9106,chirp,0.4,stuck,L4 failure,0.963501342271446,0.9769468587092016,0.9862372079730922
capacity,9106,chirp,0.4,stuck,L4 slip,0.5543362695946323,0.7916048354211849,0.7002689281195329
capacity,9106,chirp,1.0,dropout,intact,0.3066345753194556,0.8319753839429967,0.3685620767602721
capacity,9106,chirp,1.0,dropout,L4 failure,0.8910949308760415,0.8730661479031514,1.020649962223584
capacity,9106,chirp,1.0,dropout,L4 slip,0.467084698536533,0.7152018422931887,0.6530809499020516
capacity,9106,chirp,1.0,intermittent,intact,0.3066345753194556,0.5056427369447418,0.6064253531500158
capacity,9106,chirp,1.0,intermittent,L4 failure,0.8910949308760415,1.0090619126661147,0.883092424449572
capacity,9106,chirp,1.0,intermittent,L4 slip,0.467084698536533,0.5969824814421083,0.7824093889794118
capacity,9106,chirp,1.0,delayed,intact,0.3066345753194556,0.3394078951250483,0.9034397246607418
capacity,9106,chirp,1.0,delayed,L4 failure,0.8910949308760415,0.892142517678649,0.9988257629449907
capacity,9106,chirp,1.0,delayed,L4 slip,0.467084698536533,0.48747942338584915,0.9581629010971129
capacity,9106,chirp,1.0,noisy,intact,0.3066345753194556,0.3662778431673009,0.8371638662822346
capacity,9106,chirp,1.0,noisy,L4 failure,0.8910949308760415,0.9733095265744061,0.9155308835949428
capacity,9106,chirp,1.0,noisy,L4 slip,0.467084698536533,0.5653928289041839,0.8261242001279239
capacity,9106,chirp,1.0,stuck,intact,0.3066345753194556,0.4185035913433012,0.7326928171278733
capacity,9106,chirp,1.0,stuck,L4 failure,0.8910949308760415,0.8717120097897906,1.0222354640851226
capacity,9106,chirp,1.0,stuck,L4 slip,0.467084698536533,0.5162723658083948,0.9047253532641782
sensor_comm,9101,straight,0.0,dropout,intact,0.45734013769749354,0.45734013769749354,1.0
sensor_comm,9101,straight,0.0,dropout,L4 failure,1.3610863813615661,1.3610863813615661,1.0
sensor_comm,9101,straight,0.0,dropout,L4 slip,0.4519577729166788,0.4519577729166788,1.0
sensor_comm,9101,straight,0.0,intermittent,intact,0.45734013769749354,0.45734013769749354,1.0
sensor_comm,9101,straight,0.0,intermittent,L4 failure,1.3610863813615661,1.3610863813615661,1.0
sensor_comm,9101,straight,0.0,intermittent,L4 slip,0.4519577729166788,0.4519577729166788,1.0
sensor_comm,9101,straight,0.0,delayed,intact,0.45734013769749354,0.45734013769749354,1.0
sensor_comm,9101,straight,0.0,delayed,L4 failure,1.3610863813615661,1.3610863813615661,1.0
sensor_comm,9101,straight,0.0,delayed,L4 slip,0.4519577729166788,0.4519577729166788,1.0
sensor_comm,9101,straight,0.0,noisy,intact,0.45734013769749354,0.45734013769749354,1.0
sensor_comm,9101,straight,0.0,noisy,L4 failure,1.3610863813615661,1.3610863813615661,1.0
sensor_comm,9101,straight,0.0,noisy,L4 slip,0.4519577729166788,0.4519577729166788,1.0
sensor_comm,9101,straight,0.0,stuck,intact,0.45734013769749354,0.45734013769749354,1.0
sensor_comm,9101,straight,0.0,stuck,L4 failure,1.3610863813615661,1.3610863813615661,1.0
sensor_comm,9101,straight,0.0,stuck,L4 slip,0.4519577729166788,0.4519577729166788,1.0
sensor_comm,9101,straight,0.025,dropout,intact,0.4241458685967344,0.4444349803137409,0.9543485265208338
sensor_comm,9101,straight,0.025,dropout,L4 failure,1.3580926466589016,1.3630081084768833,0.9963936664885475
sensor_comm,9101,straight,0.025,dropout,L4 slip,0.44259747914705905,0.4478324595794364,0.9883104042139027
sensor_comm,9101,straight,0.025,intermittent,intact,0.4241458685967344,0.445976901183296,0.9510489612160674
sensor_comm,9101,straight,0.025,intermittent,L4 failure,1.3580926466589016,1.3599194904701326,0.9986566529680375
sensor_comm,9101,straight,0.025,intermittent,L4 slip,0.44259747914705905,0.44867348335109,0.9864578486817408
sensor_comm,9101,straight,0.025,delayed,intact,0.4241458685967344,0.42747633606172125,0.9922090015656306
sensor_comm,9101,straight,0.025,delayed,L4 failure,1.3580926466589016,1.3592339151091257,0.9991603590540687
sensor_comm,9101,straight,0.025,delayed,L4 slip,0.44259747914705905,0.44318190448670103,0.998681296926329
sensor_comm,9101,straight,0.025,noisy,intact,0.4241458685967344,0.43031788792201897,0.985657070043988
sensor_comm,9101,straight,0.025,noisy,L4 failure,1.3580926466589016,1.3571087422265156,1.0007250004378956
sensor_comm,9101,straight,0.025,noisy,L4 slip,0.44259747914705905,0.4459288734663212,0.9925293146116188
sensor_comm,9101,straight,0.025,stuck,intact,0.4241458685967344,0.4326617201363222,0.9803175295080309
sensor_comm,9101,straight,0.025,stuck,L4 failure,1.3580926466589016,1.3617352408741656,0.9973250349216741
sensor_comm,9101,straight,0.025,stuck,L4 slip,0.44259747914705905,0.4441099586085414,0.9965943581490018
sensor_comm,9101,straight,0.05,dropout,intact,0.3938407567918599,0.43220161368388743,0.911243142835453
sensor_comm,9101,straight,0.05,dropout,L4 failure,1.3555818603861205,1.3647559371410203,0.9932778627260503
sensor_comm,9101,straight,0.05,dropout,L4 slip,0.4349681995957747,0.44412023672631146,0.9793928842378405
sensor_comm,9101,straight,0.05,intermittent,intact,0.3938407567918599,0.4349296130054522,0.905527572772845
sensor_comm,9101,straight,0.05,intermittent,L4 failure,1.3555818603861205,1.3588303191036906,0.997609371330695
sensor_comm,9101,straight,0.05,intermittent,L4 slip,0.4349681995957747,0.4455941008654339,0.9761534067685781
sensor_comm,9101,straight,0.05,delayed,intact,0.3938407567918599,0.399752402849356,0.9852117310231058
sensor_comm,9101,straight,0.05,delayed,L4 failure,1.3555818603861205,1.357654261510358,0.9984735427987889
